BRAND,REGION,MONTH,FORECASTED_TRx,SEASONAL_COMPONENT,ADDITIVE_TREND,RESIDUAL,CONFIDENCE_INTERVAL_UPPER,CONFIDENCE_INTERVAL_LOWER,DATE
DELTAZYME,Mid-Atlantic,37,9495.166666666668,135.9479166666669,9234.218750000002,-8.526512829121202e-13,10894.607728712934,7845.725604620403,2025-09-01
DELTAZYME,Mid-Atlantic,38,9370.166666666668,-790.5590277777778,9321.725694444447,-1.3642420526593924e-12,10055.607728712934,7006.725604620403,2025-10-01
DELTAZYME,Mid-Atlantic,39,8531.166666666668,-707.0659722222222,9409.23263888889,-4.547473508864641e-13,10226.607728712934,7177.725604620403,2025-11-01
DELTAZYME,Mid-Atlantic,40,8702.166666666668,-906.5729166666665,9496.739583333334,4.547473508864641e-13,10114.607728712934,7065.725604620403,2025-12-01
DELTAZYME,Mid-Atlantic,41,8590.166666666668,835.92013888889,9584.246527777777,4.547473508864641e-13,11944.607728712934,8895.725604620402,2026-01-01
DELTAZYME,Mid-Atlantic,42,10420.166666666668,762.4131944444466,9671.75347222222,4.547473508864641e-13,11958.607728712934,8909.725604620402,2026-02-01
DELTAZYME,Mid-Atlantic,43,10434.166666666668,-249.0937500000005,9759.260416666672,-3.126388037344441e-12,11034.607728712934,7985.725604620403,2026-03-01
DELTAZYME,Mid-Atlantic,44,9510.166666666668,-1080.6006944444448,9846.767361111117,-4.092726157978177e-12,10290.607728712934,7241.725604620403,2026-04-01
DELTAZYME,Mid-Atlantic,45,8766.166666666668,311.8923611111108,9934.274305555562,-4.945377440890297e-12,11770.607728712934,8721.725604620402,2026-05-01
DELTAZYME,Mid-Atlantic,46,10246.166666666668,144.38541666666646,10021.781250000005,-4.035882739117369e-12,11690.607728712934,8641.725604620402,2026-06-01
DELTAZYME,Mid-Atlantic,47,10166.166666666668,1194.8784722222213,10109.28819444445,-4.092726157978177e-12,12828.607728712934,9779.725604620402,2026-07-01
DELTAZYME,Mid-Atlantic,48,11304.166666666668,348.4548611111102,10196.795138888894,-2.5011104298755527e-12,12412.301372479913,8678.19862752009,2026-08-01
DELTAZYME,Mid-Central,24,,2248.0944051775423,15643.697034308156,-2383.014018445958,16357.998007431434,14659.556834648047,2024-08-01
DELTAZYME,Mid-Central,25,15508.77742103974,-917.0351535031839,15777.71127452101,-192.82824967602596,15594.303219761057,13741.392522922544,2024-09-01
DELTAZYME,Mid-Central,26,14667.8478713418,30.074505337999923,15911.725514733866,50.042059422457626,16918.29742791358,15065.386731075067,2024-10-01
DELTAZYME,Mid-Central,27,15991.842079494323,187.70733142723958,16045.739754946719,-1133.259756864288,16026.642677928927,14173.731981090414,2024-11-01
DELTAZYME,Mid-Central,28,15100.18732950967,-748.6698817020949,16179.753995159574,-897.4601072992884,15460.079354577447,13607.168657738934,2024-12-01
DELTAZYME,Mid-Central,29,14533.62400615819,729.8764034209682,16313.768235372429,-14.02823943108092,17956.071747781574,16103.16105094306,2025-01-01
DELTAZYME,Mid-Central,30,17029.616399362316,495.3596638763368,16266.121235428765,421.41669274802433,18109.352940472385,16256.44224363387,2025-02-01
DELTAZYME,Mid-Central,31,17182.897592053127,352.91255235013915,16498.115820999046,192.94608370425675,17970.4298054727,16117.519108634184,2025-03-01
DELTAZYME,Mid-Central,32,17043.974457053442,-1711.2566510634877,16639.660233338163,382.55531418473015,16237.414244878664,14384.503548040148,2025-04-01
DELTAZYME,Mid-Central,33,15310.958896459406,1225.3142659262724,16853.299794305494,690.9041216887215,19695.973530339747,17843.06283350123,2025-05-01
DELTAZYME,Mid-Central,34,18769.518181920488,-1650.9357415729044,17136.988214837096,485.39685844546125,16897.90468012891,15044.993983290396,2025-06-01
DELTAZYME,Mid-Central,35,15971.449331709653,-241.44169967482748,17322.564382927354,-798.4133893109304,17209.164642360854,15356.253945522338,2025-07-01
DELTAZYME,Mid-Central,36,16282.709293941596,2248.0944051775423,17413.39005918134,-552.6031131162472,20036.90612370029,18180.85657878498,2025-08-01
DELTAZYME,Mid-Central,37,19108.881351242635,-917.0351535031839,17496.94410108306,55.70504724577381,17563.936919919284,15707.291069732015,2025-09-01
DELTAZYME,Mid-Central,38,16635.61399482565,30.074505337999923,17578.232608663977,-187.16526185270988,18349.4647772429,16492.818927055632,2025-10-01
DELTAZYME,Mid-Central,39,17421.141852149267,187.70733142723958,17614.393134209484,996.1365544340358,19726.559945164394,17869.914094977124,2025-11-01
DELTAZYME,Mid-Central,40,18798.23702007076,-748.6698817020949,17632.429385188552,760.3369048690363,18572.41933344913,16715.77348326186,2025-12-01
DELTAZYME,Mid-Central,41,17644.096408355494,729.8764034209682,17766.190590909417,-123.09496299917123,19301.29495642485,17444.64910623758,2026-01-01
DELTAZYME,Mid-Central,42,18372.972031331214,495.3596638763368,18082.53842148177,-558.5398951782765,18947.681115273466,17091.035265086197,2026-02-01
DELTAZYME,Mid-Central,43,18019.35819017983,352.91255235013915,18189.967598352392,-330.069286134509,19141.133789661657,17284.487939474388,2026-03-01
DELTAZYME,Mid-Central,44,18212.810864568022,-1711.2566510634877,18323.981838565247,-519.6785166149823,17021.36959598041,15164.723745793142,2026-04-01
DELTAZYME,Mid-Central,45,16093.046670886777,1225.3142659262724,18457.996078778102,-828.0273241189736,19783.605945679035,17926.960095491766,2026-05-01
DELTAZYME,Mid-Central,46,18855.2830205854,-1650.9357415729044,18592.010318990957,-622.5200608757134,17246.877441635974,15390.231591448704,2026-06-01
DELTAZYME,Mid-Central,47,16318.55451654234,-241.44169967482748,18726.02455920381,661.2901868806782,20074.195971503297,18217.550121316028,2026-07-01
DELTAZYME,Mid-Central,48,19145.873046409662,2248.0944051775423,18860.038799416667,2729.9323279168257,25062.68941949172,22613.44164553035,2026-08-01
DELTAZYME,Midwest,24,,275.49305555555526,10150.67361111111,3.126388037344441e-12,11773.081437754066,9079.25189557927,2024-08-01
DELTAZYME,Midwest,25,10426.166666666668,-544.5208333333322,10324.687499999998,1.9326762412674725e-12,11127.081437754066,8433.25189557927,2024-09-01
DELTAZYME,Midwest,26,9780.166666666668,581.4652777777782,10498.701388888889,1.0231815394945443e-12,12427.081437754066,9733.25189557927,2024-10-01
DELTAZYME,Midwest,27,11080.166666666668,95.45138888889038,10672.715277777777,1.2789769243681803e-13,12115.081437754066,9421.25189557927,2024-11-01
DELTAZYME,Midwest,28,10768.166666666668,-1037.5624999999984,10846.729166666666,2.2737367544323206e-13,11156.081437754066,8462.25189557927,2024-12-01
DELTAZYME,Midwest,29,9809.166666666668,-438.5763888888879,11020.743055555557,-7.958078640513122e-13,11929.081437754066,9235.25189557927,2025-01-01
DELTAZYME,Midwest,30,10582.166666666668,1295.4097222222242,11194.756944444443,2.2737367544323206e-13,13837.081437754066,11143.25189557927,2025-02-01
DELTAZYME,Midwest,31,12490.166666666668,519.395833333332,11368.770833333334,1.9326762412674725e-12,13235.081437754066,10541.25189557927,2025-03-01
DELTAZYME,Midwest,32,11888.166666666668,-874.6180555555567,11542.784722222223,1.9326762412674725e-12,12015.081437754066,9321.25189557927,2025-04-01
DELTAZYME,Midwest,33,10668.166666666668,791.3680555555546,11716.79861111111,3.751665644813329e-12,13855.081437754066,11161.25189557927,2025-05-01
DELTAZYME,Midwest,34,12508.166666666668,-376.64583333333496,11890.8125,2.8421709430404007e-12,12861.081437754066,10167.25189557927,2025-06-01
DELTAZYME,Midwest,35,11514.166666666668,-286.65972222222456,12064.82638888889,1.9326762412674725e-12,13125.081437754066,10431.25189557927,2025-07-01
DELTAZYME,Midwest,36,11778.166666666668,275.49305555555526,12238.84027777778,1.3073986337985843e-12,14419.158469965787,10609.508196700885,2025-08-01
DELTAZYME,Midwest,37,12514.333333333336,-544.5208333333322,12412.85416666667,-1.7053025658242404e-12,13773.158469965787,9963.508196700885,2025-09-01
DELTAZYME,Midwest,38,11868.333333333336,581.4652777777782,12586.868055555558,-7.958078640513122e-13,15073.158469965787,11263.508196700885,2025-10-01
DELTAZYME,Midwest,39,13168.333333333336,95.45138888889038,12760.881944444445,1.2789769243681803e-13,14761.158469965787,10951.508196700885,2025-11-01
DELTAZYME,Midwest,40,12856.333333333336,-1037.5624999999984,12934.895833333334,2.2737367544323206e-13,13802.158469965787,9992.508196700885,2025-12-01
DELTAZYME,Midwest,41,11897.333333333336,-438.5763888888879,13108.909722222223,1.0231815394945443e-12,14575.158469965787,10765.508196700885,2026-01-01
DELTAZYME,Midwest,42,12670.333333333336,1295.4097222222242,13282.923611111111,2.2737367544323206e-13,16483.158469965787,12673.508196700885,2026-02-01
DELTAZYME,Midwest,43,14578.333333333336,519.395833333332,13456.937500000005,-1.7053025658242404e-12,15881.158469965787,12071.508196700885,2026-03-01
DELTAZYME,Midwest,44,13976.333333333336,-874.6180555555567,13630.951388888894,-1.7053025658242404e-12,14661.158469965787,10851.508196700885,2026-04-01
DELTAZYME,Midwest,45,12756.333333333336,791.3680555555546,13804.965277777785,-3.524291969370097e-12,16501.158469965787,12691.508196700885,2026-05-01
DELTAZYME,Midwest,46,14596.333333333336,-376.64583333333496,13978.979166666673,-2.6147972675971687e-12,15507.158469965787,11697.508196700885,2026-06-01
DELTAZYME,Midwest,47,13602.333333333336,-286.65972222222456,14152.993055555562,-1.7053025658242404e-12,15771.158469965787,11961.508196700885,2026-07-01
DELTAZYME,Midwest,48,13866.333333333336,275.49305555555526,14327.006944444453,-4.149569576838985e-12,16935.42481698838,12269.575183011626,2026-08-01
DELTAZYME,Northeast,24,,-92.54861111111259,9180.715277777776,3.097966327914037e-12,10871.286712276577,7305.046621056756,2024-08-01
DELTAZYME,Northeast,25,9088.166666666666,-343.645833333331,9287.812499999998,6.821210263296962e-13,10727.286712276578,7161.046621056757,2024-09-01
DELTAZYME,Northeast,26,8944.166666666668,148.25694444444642,9394.90972222222,6.536993168992922e-13,11326.286712276578,7760.046621056757,2024-10-01
DELTAZYME,Northeast,27,9543.166666666668,-189.8402777777762,9502.006944444443,6.536993168992922e-13,11095.286712276578,7529.046621056757,2024-11-01
DELTAZYME,Northeast,28,9312.166666666668,-2132.937499999999,9609.104166666666,0.0,9259.286712276578,5693.046621056756,2024-12-01
DELTAZYME,Northeast,29,7476.166666666667,988.9652777777803,9716.201388888889,-1.1368683772161603e-12,12488.286712276578,8922.046621056757,2025-01-01
DELTAZYME,Northeast,30,10705.166666666668,65.86805555555772,9823.298611111111,-1.1510792319313623e-12,11672.286712276578,8106.046621056757,2025-02-01
DELTAZYME,Northeast,31,9889.166666666668,936.7708333333323,9930.395833333334,1.5916157281026244e-12,12650.286712276578,9084.046621056757,2025-03-01
DELTAZYME,Northeast,32,10867.166666666668,-1099.3263888888912,10037.493055555555,2.5011104298755527e-12,10721.286712276577,7155.046621056756,2025-04-01
DELTAZYME,Northeast,33,8938.166666666666,1460.5763888888862,10144.590277777776,4.320099833421409e-12,13388.286712276577,9822.046621056756,2025-05-01
DELTAZYME,Northeast,34,11605.166666666666,-378.5208333333346,10251.687499999998,4.320099833421409e-12,11656.286712276578,8090.046621056757,2025-06-01
DELTAZYME,Northeast,35,9873.166666666668,636.3819444444418,10358.784722222223,3.410605131648481e-12,12778.286712276578,9212.046621056757,2025-07-01
DELTAZYME,Northeast,36,10995.166666666668,-92.54861111111259,10465.881944444445,1.2789769243681803e-12,12895.045885174202,7851.6207814924655,2025-08-01
DELTAZYME,Northeast,37,10373.333333333334,-343.645833333331,10572.97916666667,-2.9558577807620168e-12,12751.045885174204,7707.620781492467,2025-09-01
DELTAZYME,Northeast,38,10229.333333333336,148.25694444444642,10680.076388888892,-2.9842794901924208e-12,13350.045885174204,8306.620781492467,2025-10-01
DELTAZYME,Northeast,39,10828.333333333336,-189.8402777777762,10787.173611111115,-2.9842794901924208e-12,13119.045885174204,8075.620781492467,2025-11-01
DELTAZYME,Northeast,40,10597.333333333336,-2132.937499999999,10894.270833333336,-2.7284841053187847e-12,11283.045885174202,6239.6207814924655,2025-12-01
DELTAZYME,Northeast,41,8761.333333333334,988.9652777777803,11001.368055555557,-1.1368683772161603e-12,14512.045885174204,9468.620781492467,2026-01-01
DELTAZYME,Northeast,42,11990.333333333336,65.86805555555772,11108.46527777778,-1.1510792319313623e-12,13696.045885174204,8652.620781492467,2026-02-01
DELTAZYME,Northeast,43,11174.333333333336,936.7708333333323,11215.562500000007,-3.865352482534945e-12,14674.045885174204,9630.620781492467,2026-03-01
DELTAZYME,Northeast,44,12152.333333333336,-1099.3263888888912,11322.65972222223,-4.774847184307873e-12,12745.045885174202,7701.6207814924655,2026-04-01
DELTAZYME,Northeast,45,10223.333333333334,1460.5763888888862,11429.756944444454,-6.59383658785373e-12,15412.045885174202,10368.620781492466,2026-05-01
DELTAZYME,Northeast,46,12890.333333333334,-378.5208333333346,11536.854166666677,-6.59383658785373e-12,13680.045885174204,8636.620781492467,2026-06-01
DELTAZYME,Northeast,47,11158.333333333336,636.3819444444418,11643.9513888889,-5.6843418860808015e-12,14802.045885174204,9758.620781492467,2026-07-01
DELTAZYME,Northeast,48,12280.333333333336,-92.54861111111259,11751.048611111122,-7.815970093361102e-12,14746.954514990903,8570.045485009101,2026-08-01
DELTAZYME,Southeast,24,,501.79166666666623,7667.208333333336,-1.9895196601282805e-12,9585.887458018742,6752.112541981259,2024-08-01
DELTAZYME,Southeast,25,8169.0,723.3749999999987,7736.625000000003,-1.4779288903810084e-12,9876.887458018742,7043.112541981259,2024-09-01
DELTAZYME,Southeast,26,8460.0,-617.0416666666673,7806.041666666669,-1.4779288903810084e-12,8605.887458018742,5772.112541981259,2024-10-01
DELTAZYME,Southeast,27,7189.0,-192.4583333333338,7875.458333333336,-1.9610979506978765e-12,9099.887458018742,6266.112541981259,2024-11-01
DELTAZYME,Southeast,28,7683.0,-737.8749999999999,7944.875000000002,-1.9326762412674725e-12,8623.887458018742,5790.112541981259,2024-12-01
DELTAZYME,Southeast,29,7207.0,542.7083333333327,8014.291666666669,-1.4779288903810084e-12,9973.887458018742,7140.112541981259,2025-01-01
DELTAZYME,Southeast,30,8557.0,683.2916666666684,8083.708333333333,-1.4779288903810084e-12,10183.887458018742,7350.112541981259,2025-02-01
DELTAZYME,Southeast,31,8767.0,302.87500000000017,8153.125,-1.7053025658242404e-13,9872.887458018742,7039.112541981259,2025-03-01
DELTAZYME,Southeast,32,8456.0,-1897.5416666666667,8222.541666666668,-1.1368683772161603e-12,7741.887458018741,4908.112541981259,2025-04-01
DELTAZYME,Southeast,33,6325.0,2453.041666666667,8291.958333333334,-9.094947017729282e-13,12161.887458018742,9328.112541981258,2025-05-01
DELTAZYME,Southeast,34,10745.0,-1015.3749999999999,8361.375,-1.1368683772161603e-13,8762.887458018742,5929.112541981259,2025-06-01
DELTAZYME,Southeast,35,7346.0,-746.791666666666,8430.791666666666,-1.1368683772161603e-13,9100.887458018742,6267.112541981259,2025-07-01
DELTAZYME,Southeast,36,7684.0,501.79166666666623,8500.208333333334,-1.7053025658242404e-13,11005.781459486443,6998.218540513557,2025-08-01
DELTAZYME,Southeast,37,9002.0,723.3749999999987,8569.625,1.2505552149377763e-12,11296.781459486443,7289.218540513557,2025-09-01
DELTAZYME,Southeast,38,9293.0,-617.0416666666673,8639.041666666666,1.2505552149377763e-12,10025.781459486443,6018.218540513557,2025-10-01
DELTAZYME,Southeast,39,8022.0,-192.4583333333338,8708.458333333332,1.6768808563938364e-12,10519.781459486443,6512.218540513557,2025-11-01
DELTAZYME,Southeast,40,8516.0,-737.8749999999999,8777.874999999998,1.7053025658242404e-12,10043.781459486443,6036.218540513557,2025-12-01
DELTAZYME,Southeast,41,8040.0,542.7083333333327,8847.291666666666,1.2505552149377763e-12,11393.781459486443,7386.218540513557,2026-01-01
DELTAZYME,Southeast,42,9390.0,683.2916666666684,8916.70833333333,1.2505552149377763e-12,11603.781459486443,7596.218540513557,2026-02-01
DELTAZYME,Southeast,43,9600.0,302.87500000000017,8986.125,-1.7053025658242404e-13,11292.781459486443,7285.218540513557,2026-03-01
DELTAZYME,Southeast,44,9289.0,-1897.5416666666667,9055.541666666666,6.821210263296962e-13,9161.781459486443,5154.218540513557,2026-04-01
DELTAZYME,Southeast,45,7158.0,2453.041666666667,9124.958333333332,9.094947017729282e-13,13581.781459486443,9574.218540513557,2026-05-01
DELTAZYME,Southeast,46,11578.0,-1015.3749999999999,9194.375,-1.1368683772161603e-13,10182.781459486443,6175.218540513557,2026-06-01
DELTAZYME,Southeast,47,8179.0,-746.791666666666,9263.791666666666,-1.1368683772161603e-13,10520.781459486443,6513.218540513557,2026-07-01
DELTAZYME,Southeast,48,8517.0,501.79166666666623,9333.208333333332,1.6484591469634324e-12,12289.121065895575,7380.878934104425,2026-08-01
DELTAZYME,Southwest,24,,437.6666666666659,8172.333333333333,1.0800249583553523e-12,9872.999737238999,7347.000262761,2024-08-01
DELTAZYME,Southwest,25,8610.0,-10.499999999999906,8263.5,-9.414691248821327e-14,9515.999737238999,6990.000262761,2024-09-01
DELTAZYME,Southwest,26,8253.0,1123.3333333333348,8354.666666666666,-9.094947017729282e-13,10740.999737238999,8215.000262761001,2024-10-01
DELTAZYME,Southwest,27,9478.0,-634.8333333333329,8445.833333333334,-1.0231815394945443e-12,9073.999737238999,6548.000262761,2024-11-01
DELTAZYME,Southwest,28,7811.0,-554.9999999999999,8537.0,-1.1368683772161603e-13,9244.999737238999,6719.000262761,2024-12-01
DELTAZYME,Southwest,29,7982.0,679.8333333333322,8628.166666666668,-1.1368683772161603e-13,10570.999737238999,8045.000262761,2025-01-01
DELTAZYME,Southwest,30,9308.0,62.66666666666797,8719.333333333332,-9.237055564881302e-14,10044.999737238999,7519.000262761,2025-02-01
DELTAZYME,Southwest,31,8782.0,171.50000000000009,8810.5,1.7337242752546445e-12,10244.999737239,7719.000262761002,2025-03-01
DELTAZYME,Southwest,32,8982.000000000002,-1592.666666666666,8901.666666666666,1.8189894035458565e-12,8571.999737239,6046.000262761002,2025-04-01
DELTAZYME,Southwest,33,7309.000000000002,356.16666666666526,8992.833333333334,7.958078640513122e-13,10611.999737238999,8086.000262761,2025-05-01
DELTAZYME,Southwest,34,9349.0,-159.99999999999991,9084.0,1.7337242752546445e-12,10186.999737239,7661.000262761002,2025-06-01
DELTAZYME,Southwest,35,8924.000000000002,121.83333333333222,9175.166666666666,1.7195134205394424e-12,10559.999737238999,8034.000262761,2025-07-01
DELTAZYME,Southwest,36,9297.0,437.6666666666659,9266.333333333334,1.7053025658242404e-13,11490.151357677049,7917.8486423229515,2025-08-01
DELTAZYME,Southwest,37,9704.0,-10.499999999999906,9357.5,-9.414691248821327e-14,11133.151357677049,7560.8486423229515,2025-09-01
DELTAZYME,Southwest,38,9347.0,1123.3333333333348,9448.666666666664,9.094947017729282e-13,12358.151357677049,8785.848642322951,2025-10-01
DELTAZYME,Southwest,39,10572.0,-634.8333333333329,9539.833333333332,7.958078640513122e-13,10691.151357677049,7118.8486423229515,2025-11-01
DELTAZYME,Southwest,40,8905.0,-554.9999999999999,9631.0,-1.1368683772161603e-13,10862.151357677049,7289.8486423229515,2025-12-01
DELTAZYME,Southwest,41,9076.0,679.8333333333322,9722.166666666668,-1.1368683772161603e-13,12188.151357677049,8615.848642322951,2026-01-01
DELTAZYME,Southwest,42,10402.0,62.66666666666797,9813.333333333332,-9.237055564881302e-14,11662.151357677049,8089.8486423229515,2026-02-01
DELTAZYME,Southwest,43,9876.0,171.50000000000009,9904.500000000004,-1.9042545318370685e-12,11862.15135767705,8289.848642322953,2026-03-01
DELTAZYME,Southwest,44,10076.000000000002,-1592.666666666666,9995.66666666667,-1.8189894035458565e-12,10189.15135767705,6616.848642322953,2026-04-01
DELTAZYME,Southwest,45,8403.000000000002,356.16666666666526,10086.833333333336,-1.0231815394945443e-12,12229.151357677049,8656.848642322951,2026-05-01
DELTAZYME,Southwest,46,10443.0,-159.99999999999991,10178.000000000004,-1.9042545318370685e-12,11804.15135767705,8231.848642322953,2026-06-01
DELTAZYME,Southwest,47,10018.000000000002,121.83333333333222,10269.16666666667,-1.9184653865522705e-12,12177.151357677049,8604.848642322951,2026-07-01
DELTAZYME,Southwest,48,10391.0,437.6666666666659,10360.333333333336,-1.6484591469634324e-12,12985.579714844089,8610.420285155911,2026-08-01
DELTAZYME,West,24,,-370.6562500000013,10269.406250000004,-2.3305801732931286e-12,11317.94983059866,8479.55016940134,2024-08-01
DELTAZYME,West,25,9898.75,28.61458333333506,10386.13541666667,-4.757083615913871e-12,11833.94983059866,8995.55016940134,2024-09-01
DELTAZYME,West,26,10414.75,-370.1145833333337,10502.864583333338,-3.865352482534945e-12,11551.94983059866,8713.55016940134,2024-10-01
DELTAZYME,West,27,10132.75,-286.84374999999886,10619.593750000004,-4.774847184307873e-12,11751.94983059866,8913.55016940134,2024-11-01
DELTAZYME,West,28,10332.75,-556.5729166666658,10736.322916666672,-5.6843418860808015e-12,11598.94983059866,8760.55016940134,2024-12-01
DELTAZYME,West,29,10179.75,1530.697916666668,10853.052083333338,-5.6843418860808015e-12,13802.94983059866,10964.55016940134,2025-01-01
DELTAZYME,West,30,12383.75,1886.968750000002,10969.781250000002,-3.865352482534945e-12,14275.94983059866,11437.55016940134,2025-02-01
DELTAZYME,West,31,12856.75,-544.7604166666686,11086.510416666668,6.821210263296962e-13,11960.94983059866,9122.55016940134,2025-03-01
DELTAZYME,West,32,10541.75,-1731.4895833333346,11203.239583333332,2.5011104298755527e-12,10890.94983059866,8052.55016940134,2025-04-01
DELTAZYME,West,33,9471.75,690.7812499999984,11319.96875,1.5916157281026244e-12,13429.94983059866,10591.55016940134,2025-05-01
DELTAZYME,West,34,12010.75,-1126.9479166666667,11436.697916666664,2.5011104298755527e-12,11728.94983059866,8890.55016940134,2025-06-01
DELTAZYME,West,35,10309.75,850.3229166666663,11553.42708333333,3.410605131648481e-12,13822.94983059866,10984.55016940134,2025-07-01
DELTAZYME,West,36,12403.75,-370.6562500000013,11670.15625,1.3073986337985843e-12,13306.551648150224,9292.448351849776,2025-08-01
DELTAZYME,West,37,11299.5,28.61458333333506,11786.885416666666,-1.1191048088221578e-12,13822.551648150224,9808.448351849776,2025-09-01
DELTAZYME,West,38,11815.5,-370.1145833333337,11903.614583333336,-2.0463630789890885e-12,13540.551648150224,9526.448351849776,2025-10-01
DELTAZYME,West,39,11533.5,-286.84374999999886,12020.34375,-1.1368683772161603e-12,13740.551648150224,9726.448351849776,2025-11-01
DELTAZYME,West,40,11733.5,-556.5729166666658,12137.072916666666,-2.2737367544323206e-13,13587.551648150224,9573.448351849776,2025-12-01
DELTAZYME,West,41,11580.5,1530.697916666668,12253.802083333332,-2.2737367544323206e-13,15791.551648150224,11777.448351849776,2026-01-01
DELTAZYME,West,42,13784.5,1886.968750000002,12370.53125,-2.0463630789890885e-12,16264.551648150224,12250.448351849776,2026-02-01
DELTAZYME,West,43,14257.5,-544.7604166666686,12487.260416666675,-6.59383658785373e-12,13949.551648150224,9935.448351849776,2026-03-01
DELTAZYME,West,44,11942.5,-1731.4895833333346,12603.989583333343,-8.412825991399586e-12,12879.551648150224,8865.448351849776,2026-04-01
DELTAZYME,West,45,10872.5,690.7812499999984,12720.71875000001,-7.503331289626658e-12,15418.551648150224,11404.448351849776,2026-05-01
DELTAZYME,West,46,13411.5,-1126.9479166666667,12837.447916666675,-8.412825991399586e-12,13717.551648150224,9703.448351849776,2026-06-01
DELTAZYME,West,47,11710.5,850.3229166666663,12954.177083333343,-9.322320693172514e-12,15811.551648150224,11797.448351849776,2026-07-01
DELTAZYME,West,48,13804.5,-370.6562500000013,13070.90625000001,-7.787548383930698e-12,15158.376212690022,10242.123787309978,2026-08-01
GAMMATEX,Mid-Atlantic,24,,717.4930555555546,17531.673611111113,1.1368683772161603e-13,21766.586189203874,14731.747144129462,2024-08-01
GAMMATEX,Mid-Atlantic,25,18249.166666666668,-1591.8541666666656,17838.020833333336,-2.2737367544323206e-12,19763.586189203874,12728.747144129462,2024-09-01
GAMMATEX,Mid-Atlantic,26,16246.166666666668,1461.7986111111118,18144.36805555556,-2.2737367544323206e-12,23123.586189203874,16088.747144129462,2024-10-01
GAMMATEX,Mid-Atlantic,27,19606.166666666668,-972.548611111109,18450.71527777778,-4.092726157978177e-12,20995.586189203874,13960.747144129462,2024-11-01
GAMMATEX,Mid-Atlantic,28,17478.166666666668,-1233.8958333333298,18757.062500000004,-5.9117155615240335e-12,21040.586189203874,14005.747144129462,2024-12-01
GAMMATEX,Mid-Atlantic,29,17523.166666666668,-321.2430555555524,19063.409722222226,-5.9685589803848416e-12,22259.586189203874,15224.747144129462,2025-01-01
GAMMATEX,Mid-Atlantic,30,18742.166666666668,-780.5902777777769,19369.756944444445,-4.092726157978177e-12,22106.58618920387,15071.747144129458,2025-02-01
GAMMATEX,Mid-Atlantic,31,18589.166666666664,1157.0624999999968,19676.104166666668,3.183231456205249e-12,24350.586189203874,17315.747144129462,2025-03-01
GAMMATEX,Mid-Atlantic,32,20833.166666666668,-2116.284722222224,19982.451388888887,5.002220859751105e-12,21383.586189203874,14348.747144129462,2025-04-01
GAMMATEX,Mid-Atlantic,33,17866.166666666668,2427.3680555555534,20288.79861111111,5.002220859751105e-12,26233.586189203874,19198.747144129462,2025-05-01
GAMMATEX,Mid-Atlantic,34,22716.166666666668,-2567.9791666666692,20595.145833333332,5.002220859751105e-12,21544.586189203874,14509.747144129462,2025-06-01
GAMMATEX,Mid-Atlantic,35,18027.166666666668,3820.67361111111,20901.49305555555,6.821210263296962e-12,28239.586189203874,21204.747144129462,2025-07-01
GAMMATEX,Mid-Atlantic,36,24722.166666666668,717.4930555555546,21207.840277777777,3.751665644813329e-12,26899.71572666135,16950.95094000532,2025-08-01
GAMMATEX,Mid-Atlantic,37,21925.333333333336,-1591.8541666666656,21514.187500000004,-2.2737367544323206e-12,24896.71572666135,14947.950940005321,2025-09-01
GAMMATEX,Mid-Atlantic,38,19922.333333333336,1461.7986111111118,21820.534722222226,-2.2737367544323206e-12,28256.71572666135,18307.95094000532,2025-10-01
GAMMATEX,Mid-Atlantic,39,23282.333333333336,-972.548611111109,22126.881944444445,-4.547473508864641e-13,26128.71572666135,16179.950940005321,2025-11-01
GAMMATEX,Mid-Atlantic,40,21154.333333333336,-1233.8958333333298,22433.229166666664,1.3642420526593924e-12,26173.71572666135,16224.950940005321,2025-12-01
GAMMATEX,Mid-Atlantic,41,21199.333333333336,-321.2430555555524,22739.576388888887,1.3073986337985843e-12,27392.71572666135,17443.95094000532,2026-01-01
GAMMATEX,Mid-Atlantic,42,22418.333333333336,-780.5902777777769,23045.92361111111,-4.547473508864641e-13,27239.715726661347,17290.950940005318,2026-02-01
GAMMATEX,Mid-Atlantic,43,22265.333333333332,1157.0624999999968,23352.270833333347,-7.73070496506989e-12,29483.71572666135,19534.95094000532,2026-03-01
GAMMATEX,Mid-Atlantic,44,24509.333333333336,-2116.284722222224,23658.61805555557,-9.549694368615746e-12,26516.71572666135,16567.95094000532,2026-04-01
GAMMATEX,Mid-Atlantic,45,21542.333333333336,2427.3680555555534,23964.965277777792,-9.549694368615746e-12,31366.71572666135,21417.95094000532,2026-05-01
GAMMATEX,Mid-Atlantic,46,26392.333333333336,-2567.9791666666692,24271.312500000015,-9.549694368615746e-12,26677.71572666135,16728.95094000532,2026-06-01
GAMMATEX,Mid-Atlantic,47,21703.333333333336,3820.67361111111,24577.659722222237,-1.1368683772161603e-11,33372.71572666135,23423.95094000532,2026-07-01
GAMMATEX,Mid-Atlantic,48,28398.333333333336,717.4930555555546,24884.00694444446,-1.0800249583553523e-11,31693.849324569106,19509.1506754309,2026-08-01
GAMMATEX,Mid-Central,24,,194.4613438933435,24181.870493776885,1.2505552149377763e-12,26385.891577194616,22366.772098145844,2024-08-01
